"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (UTC)","Time (UTC)","Date (LST)","Time (LST)","Offset (LST)","Value","Unit","QC Code"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/26/2019","05:00","08/26/2019","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/27/2017","05:00","08/27/2017","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/27/2018","05:00","08/27/2018","00:00","-05:00","93.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/27/2019","05:00","08/27/2019","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/28/2017","05:00","08/28/2017","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/28/2018","05:00","08/28/2018","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/28/2019","05:00","08/28/2019","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/29/2017","05:00","08/29/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/29/2018","05:00","08/29/2018","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/29/2019","05:00","08/29/2019","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/30/2017","05:00","08/30/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/30/2018","05:00","08/30/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/30/2019","05:00","08/30/2019","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/31/2017","05:00","08/31/2017","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/31/2018","05:00","08/31/2018","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","08/31/2019","05:00","08/31/2019","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/01/2017","05:00","09/01/2017","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/01/2018","05:00","09/01/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/01/2019","05:00","09/01/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/02/2017","05:00","09/02/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/02/2018","05:00","09/02/2018","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/02/2019","05:00","09/02/2019","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/03/2017","05:00","09/03/2017","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/03/2018","05:00","09/03/2018","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/03/2019","05:00","09/03/2019","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/04/2017","05:00","09/04/2017","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/04/2018","05:00","09/04/2018","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/04/2019","05:00","09/04/2019","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/05/2017","05:00","09/05/2017","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/05/2018","05:00","09/05/2018","00:00","-05:00","77.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/05/2019","05:00","09/05/2019","00:00","-05:00","41.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/06/2017","05:00","09/06/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/06/2018","05:00","09/06/2018","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/06/2019","05:00","09/06/2019","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/07/2017","05:00","09/07/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/07/2018","05:00","09/07/2018","00:00","-05:00","49.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/07/2019","05:00","09/07/2019","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/08/2017","05:00","09/08/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/08/2018","05:00","09/08/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/08/2019","05:00","09/08/2019","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/09/2017","05:00","09/09/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/09/2018","05:00","09/09/2018","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/09/2019","05:00","09/09/2019","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/10/2017","05:00","09/10/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/10/2018","05:00","09/10/2018","00:00","-05:00","20.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/10/2019","05:00","09/10/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/11/2017","05:00","09/11/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/11/2018","05:00","09/11/2018","00:00","-05:00","8.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/11/2019","05:00","09/11/2019","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/12/2017","05:00","09/12/2017","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/12/2018","05:00","09/12/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/12/2019","05:00","09/12/2019","00:00","-05:00","54.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/13/2017","05:00","09/13/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/13/2018","05:00","09/13/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/13/2019","05:00","09/13/2019","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/14/2017","05:00","09/14/2017","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/14/2018","05:00","09/14/2018","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/14/2019","05:00","09/14/2019","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/15/2017","05:00","09/15/2017","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/15/2018","05:00","09/15/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/15/2019","05:00","09/15/2019","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/16/2017","05:00","09/16/2017","00:00","-05:00","49.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/16/2018","05:00","09/16/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/16/2019","05:00","09/16/2019","00:00","-05:00","122.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/17/2017","05:00","09/17/2017","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/17/2018","05:00","09/17/2018","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/17/2019","05:00","09/17/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/18/2017","05:00","09/18/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/18/2018","05:00","09/18/2018","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/18/2019","05:00","09/18/2019","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/19/2017","05:00","09/19/2017","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/19/2018","05:00","09/19/2018","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/19/2019","05:00","09/19/2019","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/20/2017","05:00","09/20/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/20/2018","05:00","09/20/2018","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/20/2019","05:00","09/20/2019","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/21/2017","05:00","09/21/2017","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/21/2018","05:00","09/21/2018","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/21/2019","05:00","09/21/2019","00:00","-05:00","71.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/22/2017","05:00","09/22/2017","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/22/2018","05:00","09/22/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/22/2019","05:00","09/22/2019","00:00","-05:00","67.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/23/2017","05:00","09/23/2017","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/23/2018","05:00","09/23/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/23/2019","05:00","09/23/2019","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/24/2017","05:00","09/24/2017","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/24/2018","05:00","09/24/2018","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/24/2019","05:00","09/24/2019","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/25/2017","05:00","09/25/2017","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/25/2018","05:00","09/25/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/25/2019","05:00","09/25/2019","00:00","-05:00","50.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/26/2017","05:00","09/26/2017","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/26/2018","05:00","09/26/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/26/2019","05:00","09/26/2019","00:00","-05:00","48.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/27/2017","05:00","09/27/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/27/2018","05:00","09/27/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/27/2019","05:00","09/27/2019","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/28/2017","05:00","09/28/2017","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/28/2018","05:00","09/28/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/28/2019","05:00","09/28/2019","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/29/2017","05:00","09/29/2017","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/29/2018","05:00","09/29/2018","00:00","-05:00","45.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/29/2019","05:00","09/29/2019","00:00","-05:00","42.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/30/2017","05:00","09/30/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/30/2018","05:00","09/30/2018","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","09/30/2019","05:00","09/30/2019","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/01/2017","05:00","10/01/2017","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/01/2018","05:00","10/01/2018","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/01/2019","05:00","10/01/2019","00:00","-05:00","41.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/02/2017","05:00","10/02/2017","00:00","-05:00","46.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/02/2018","05:00","10/02/2018","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/02/2019","05:00","10/02/2019","00:00","-05:00","51.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/03/2017","05:00","10/03/2017","00:00","-05:00","40.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/03/2018","05:00","10/03/2018","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/03/2019","05:00","10/03/2019","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/04/2017","05:00","10/04/2017","00:00","-05:00","37.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/04/2018","05:00","10/04/2018","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/04/2019","05:00","10/04/2019","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/05/2017","05:00","10/05/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/05/2018","05:00","10/05/2018","00:00","-05:00","14.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/05/2019","05:00","10/05/2019","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/06/2017","05:00","10/06/2017","00:00","-05:00","61.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/06/2018","05:00","10/06/2018","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/06/2019","05:00","10/06/2019","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/07/2017","05:00","10/07/2017","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/07/2018","05:00","10/07/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/07/2019","05:00","10/07/2019","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/08/2017","05:00","10/08/2017","00:00","-05:00","15.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/08/2018","05:00","10/08/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/08/2019","05:00","10/08/2019","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/09/2017","05:00","10/09/2017","00:00","-05:00","16.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/09/2018","05:00","10/09/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/09/2019","05:00","10/09/2019","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/10/2016","05:00","10/10/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/10/2017","05:00","10/10/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/10/2018","05:00","10/10/2018","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/10/2019","05:00","10/10/2019","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/11/2016","05:00","10/11/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/11/2017","05:00","10/11/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/11/2018","05:00","10/11/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/12/2016","05:00","10/12/2016","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/12/2017","05:00","10/12/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/12/2018","05:00","10/12/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/13/2016","05:00","10/13/2016","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/13/2017","05:00","10/13/2017","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/13/2018","05:00","10/13/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/14/2016","05:00","10/14/2016","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/14/2017","05:00","10/14/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/14/2018","05:00","10/14/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/15/2016","05:00","10/15/2016","00:00","-05:00","36.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/15/2017","05:00","10/15/2017","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/15/2018","05:00","10/15/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/16/2016","05:00","10/16/2016","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/16/2017","05:00","10/16/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/16/2018","05:00","10/16/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/17/2016","05:00","10/17/2016","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/17/2017","05:00","10/17/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/17/2018","05:00","10/17/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/18/2016","05:00","10/18/2016","00:00","-05:00","37.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/18/2017","05:00","10/18/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/18/2018","05:00","10/18/2018","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/19/2016","05:00","10/19/2016","00:00","-05:00","36.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/19/2017","05:00","10/19/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/19/2018","05:00","10/19/2018","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/20/2017","05:00","10/20/2017","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/20/2018","05:00","10/20/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/21/2016","05:00","10/21/2016","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/21/2017","05:00","10/21/2017","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/21/2018","05:00","10/21/2018","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/22/2016","05:00","10/22/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/22/2017","05:00","10/22/2017","00:00","-05:00","47.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/22/2018","05:00","10/22/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/23/2016","05:00","10/23/2016","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/23/2017","05:00","10/23/2017","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/23/2018","05:00","10/23/2018","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/24/2016","05:00","10/24/2016","00:00","-05:00","37.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/24/2017","05:00","10/24/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/24/2018","05:00","10/24/2018","00:00","-05:00","23.0","AQI","0"
